Neuron_0_of_Layer_0 Neuron_1_of_Layer_0 Neuron_2_of_Layer_0 Neuron_3_of_Layer_0 Neuron_4_of_Layer_0 Neuron_5_of_Layer_0 Neuron_6_of_Layer_0 Neuron_7_of_Layer_0 Neuron_8_of_Layer_0 Neuron_9_of_Layer_0 Neuron_10_of_Layer_0 Neuron_11_of_Layer_0 Neuron_12_of_Layer_0 Neuron_13_of_Layer_0 Neuron_14_of_Layer_0 Neuron_15_of_Layer_0 Neuron_16_of_Layer_0 Neuron_17_of_Layer_0 Neuron_18_of_Layer_0 Neuron_19_of_Layer_0 Neuron_0_of_Layer_1 Neuron_1_of_Layer_1 Neuron_2_of_Layer_1 Neuron_3_of_Layer_1 Neuron_4_of_Layer_1 Neuron_5_of_Layer_1 Neuron_6_of_Layer_1 Neuron_7_of_Layer_1 Neuron_8_of_Layer_1 Neuron_9_of_Layer_1 Neuron_0_of_Layer_2
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -0,413827 -0,994774 -0,001667 0,995174 0,372597 -0,016938 0,996955 1,000000 0,006969 0,001395 5,546792
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 0,000308 -0,994424 -0,000257 0,995243 -0,127026 0,000133 0,000335 1,000000 0,771344 -0,113526 5,281921
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -0,000863 -0,987826 0,001016 0,994361 0,000545 0,000785 0,000408 1,000000 -0,000974 0,000492 5,789271
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 0,122430 -0,125965 -0,067591 0,993476 -0,060838 -0,097887 0,134522 1,000000 0,010328 0,029303 5,098955
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -0,153082 -0,192460 0,002374 0,977626 0,857461 -0,200718 -0,120076 1,000000 -0,160312 -0,188363 4,642764
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -0,010059 0,999916 -0,003288 -0,027416 0,011395 -0,011031 0,020047 1,000000 -0,003265 -0,313167 4,869093
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 0,061120 0,999577 -0,141246 0,219455 -0,083442 0,040038 0,133259 1,000000 0,010218 0,018092 5,498455
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 0,001562 -0,013487 0,000385 0,007195 -0,002743 -0,000374 0,031578 1,000000 0,000357 -0,003622 5,803371
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 0,002164 -0,001631 0,935897 0,993517 -0,002503 -0,001648 0,261317 1,000000 0,000320 0,002004 6,187013
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 0,001409 -0,000324 0,001809 -0,000682 0,042279 0,000798 0,978571 1,000000 0,001259 0,002539 5,372880
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 0,000370 -0,000199 -0,000062 0,005277 -0,000289 -0,005265 0,005693 1,000000 -0,006890 0,055794 4,961464
-1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -0,000000 0,999928 0,000028 -0,000021 -0,000086 -0,000005 0,229006 1,000000 0,000040 0,000075 5,007025
