0.47174882900953446 0.4956251940479069
0.5449310755501257 0.5934776740669727
0.5534671202566123 0.5808118682622817
0.48908169119642975 0.528242002495375
0.5725848280975363 0.6183252452875923
0.4841045634342038 0.5149245588290701
0.5349965878699451 0.5945270571962898
0.4896317537019938 0.522073124247597
0.4942479905821255 0.5277347885278089
0.5453409909322747 0.5668647604843527
0.492806874144662 0.5199589952536251
0.4967068820358682 0.5451293161808535
0.5029301418076969 0.5296415564628111
0.49616468204703057 0.538924821469617
0.5732620282687608 0.6296264014524481
0.505712084295166 0.5398869050766003
0.5093861181457905 0.532329430561933
0.6372717093445078 0.6631560405591549
0.49487755418742607 0.5341220300374756
0.5319659566380154 0.5754017510651358
0.5346616743579886 0.5830896453864964
0.4799254162461091 0.534068602083998
0.47888847395831696 0.5170704819698426
0.4699316385801627 0.49582463396480586
0.510796655589056 0.5378991547630584
0.521391498924801 0.5464451432982887
0.506505991712416 0.5384001889996793
0.47331029051762585 0.5176433903107501
0.4829476688654022 0.5216329604517189
0.48542290330051147 0.5369476775364623
0.5180928286238894 0.5566728669017562
0.6388225489507797 0.6693049869922852
0.5786856187911593 0.6196573095711853
0.6034970687558534 0.6560079702619546
0.5309939263759462 0.5606367061220111
0.5340502615172449 0.5767280173879274
0.5065105603769439 0.5450804846291023
0.4802432997378989 0.5023034346776014
0.5299753124379893 0.5609855183642976
0.5359727895395433 0.5640171313398725
0.4943359334118906 0.5349420055042573
0.5272585330595185 0.5620672209932253
0.4654942701963477 0.5009860066710378
0.5105359220922325 0.5569742468058541
0.5043156423683635 0.5402614104326796
0.5205110480454261 0.5552976745132086
0.546710490790296 0.5858498349801003
0.560023422401062 0.5855809644132484
0.5284295284698095 0.5532948667565734
0.4681620234383711 0.5025135034395646
