Neuron_0_of_Layer_0 Neuron_1_of_Layer_0 Neuron_2_of_Layer_0 Neuron_3_of_Layer_0 Neuron_4_of_Layer_0 Neuron_5_of_Layer_0 Neuron_6_of_Layer_0 Neuron_7_of_Layer_0 Neuron_8_of_Layer_0 Neuron_9_of_Layer_0 Neuron_10_of_Layer_0 Neuron_11_of_Layer_0 Neuron_12_of_Layer_0 Neuron_13_of_Layer_0 Neuron_14_of_Layer_0 Neuron_15_of_Layer_0 Neuron_16_of_Layer_0 Neuron_17_of_Layer_0 Neuron_18_of_Layer_0 Neuron_19_of_Layer_0 Neuron_0_of_Layer_1 Neuron_1_of_Layer_1 Neuron_2_of_Layer_1 Neuron_3_of_Layer_1 Neuron_4_of_Layer_1 Neuron_5_of_Layer_1 Neuron_6_of_Layer_1 Neuron_7_of_Layer_1 Neuron_8_of_Layer_1 Neuron_9_of_Layer_1 Neuron_0_of_Layer_2
0,996631 -0,715742 1,000000 -0,937761 0,984093 1,000000 -0,998277 -0,999947 0,995374 0,923865 -0,998240 0,999733 -1,000000 0,999679 -0,973141 -0,999518 -0,833478 0,943635 -0,999119 -0,999567 0,994406 -0,030309 0,986891 -0,989826 0,855257 0,990607 0,999995 0,984221 -0,999764 0,989750 0,026463
1,000000 -0,999097 1,000000 -0,999692 0,999998 1,000000 -1,000000 -1,000000 1,000000 0,999944 -1,000000 1,000000 -1,000000 1,000000 -0,999998 -1,000000 -0,995411 0,999803 -1,000000 -1,000000 0,995648 0,005099 0,991138 -0,990549 0,841276 0,989127 0,999996 0,986910 -0,999857 0,990161 0,031308
0,993120 -0,900555 1,000000 -0,861278 0,922977 1,000000 -0,999528 -0,999920 0,995696 0,986452 -0,998671 0,999914 -1,000000 0,999700 -0,974707 -0,999780 -0,837457 0,915098 -0,999367 -0,999517 0,994793 -0,039487 0,987758 -0,988913 0,834846 0,989435 0,999995 0,986785 -0,999814 0,989193 0,030440
1,000000 -0,999931 1,000000 -0,999167 0,999603 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 -1,000000 1,000000 -0,999999 -1,000000 -0,999734 0,999917 -1,000000 -1,000000 0,995606 0,008756 0,990957 -0,990291 0,828324 0,988905 0,999996 0,986479 -0,999858 0,990030 0,030538
1,000000 -0,999952 1,000000 -0,999994 0,999997 1,000000 -1,000000 -1,000000 1,000000 0,999995 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -0,999516 0,999997 -1,000000 -1,000000 0,995582 0,009383 0,990861 -0,990172 0,820450 0,988775 0,999996 0,986249 -0,999858 0,989945 0,028644
1,000000 -0,999982 1,000000 -0,999999 1,000000 1,000000 -1,000000 -1,000000 1,000000 0,999999 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -0,999463 0,999999 -1,000000 -1,000000 0,995569 0,009910 0,990710 -0,990043 0,812642 0,988644 0,999996 0,986020 -0,999858 0,989860 0,032287
0,992890 -0,866942 1,000000 -0,957474 0,931156 1,000000 -0,997233 -0,999493 0,976635 0,934714 -0,991797 0,999645 -1,000000 0,999455 -0,964773 -0,999113 -0,857634 0,965840 -0,994205 -0,999039 0,994595 -0,023891 0,987336 -0,989265 0,805097 0,988893 0,999995 0,984660 -0,999803 0,989022 0,035706
0,996169 -0,878975 1,000000 -0,972670 0,947062 1,000000 -0,997737 -0,999698 0,981680 0,957979 -0,993115 0,999772 -1,000000 0,999676 -0,977328 -0,999451 -0,902133 0,979392 -0,995028 -0,999449 0,994794 -0,010618 0,987992 -0,989110 0,796043 0,988648 0,999996 0,984350 -0,999815 0,989057 0,027371
1,000000 -0,999942 1,000000 -0,999972 0,999987 1,000000 -1,000000 -1,000000 0,999999 0,999979 -1,000000 1,000000 -1,000000 1,000000 -0,999999 -1,000000 -0,997708 0,999990 -1,000000 -1,000000 0,995526 0,010140 0,990285 -0,989609 0,782420 0,988239 0,999996 0,985326 -0,999857 0,989567 0,028278
0,999976 -0,998032 1,000000 -0,993439 0,994917 1,000000 -0,999999 -1,000000 0,999888 0,999984 -0,999975 1,000000 -1,000000 1,000000 -0,999824 -1,000000 -0,995310 0,999100 -0,999991 -1,000000 0,995500 0,010385 0,990028 -0,989371 0,769536 0,988100 0,999996 0,985104 -0,999856 0,989401 0,029875
1,000000 -0,999966 1,000000 -0,999991 0,999992 1,000000 -1,000000 -1,000000 1,000000 0,999995 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -0,999001 0,999997 -1,000000 -1,000000 0,995511 0,011030 0,989978 -0,989288 0,753603 0,987950 0,999996 0,984837 -0,999857 0,989340 0,027740
0,999997 -0,999090 1,000000 -0,999259 0,999385 1,000000 -0,999999 -1,000000 0,999954 0,999895 -0,999953 1,000000 -1,000000 1,000000 -0,999959 -1,000000 -0,992327 0,999751 -0,999988 -1,000000 0,995491 0,009081 0,989773 -0,989133 0,732600 0,987768 0,999996 0,984534 -0,999856 0,989190 0,029260
0,977424 -0,870265 1,000000 -0,822239 0,807600 1,000000 -0,986661 -0,993611 0,956534 0,979757 -0,970271 0,998238 -1,000000 0,996151 -0,944803 -0,997292 -0,860469 0,919480 -0,974991 -0,995043 0,994021 -0,020919 0,982917 -0,984846 0,723167 0,987543 0,999993 0,984385 -0,999794 0,986780 0,034028
0,990800 -0,861464 1,000000 -0,942647 0,899628 1,000000 -0,986183 -0,995591 0,970333 0,953246 -0,970745 0,998857 -1,000000 0,998412 -0,963756 -0,998288 -0,878900 0,959460 -0,975590 -0,997921 0,994293 -0,018930 0,985207 -0,986950 0,686383 0,987669 0,999995 0,982767 -0,999800 0,987728 0,030928
1,000000 -0,999970 1,000000 -0,999985 0,999986 1,000000 -1,000000 -1,000000 1,000000 0,999997 -0,999999 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -0,999315 0,999997 -1,000000 -1,000000 0,995497 0,012588 0,989293 -0,988587 0,641258 0,987275 0,999996 0,983706 -0,999857 0,988839 0,031891
1,000000 -0,999976 1,000000 -0,999996 0,999995 1,000000 -1,000000 -1,000000 1,000000 0,999970 -0,999997 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -0,998305 0,999998 -0,999999 -1,000000 0,995490 0,012875 0,989142 -0,988413 0,593519 0,987096 0,999996 0,983399 -0,999857 0,988708 0,033625
0,999760 -0,992974 1,000000 -0,989429 0,990683 1,000000 -0,999743 -0,999854 0,999197 0,998048 -0,997840 0,999998 -1,000000 0,999995 -0,999194 -0,999996 -0,946357 0,996956 -0,998587 -0,999992 0,995338 -0,002729 0,988746 -0,988325 0,524805 0,986769 0,999996 0,982851 -0,999847 0,988247 0,028173
0,999463 -0,991344 1,000000 -0,970209 0,972819 1,000000 -0,999418 -0,999788 0,998583 0,999009 -0,997951 0,999995 -1,000000 0,999983 -0,998707 -0,999992 -0,957869 0,996276 -0,997714 -0,999977 0,995316 0,004640 0,988370 -0,987786 0,461674 0,986640 0,999996 0,982704 -0,999848 0,987989 0,030870
1,000000 -0,999995 1,000000 -0,999964 0,999957 1,000000 -1,000000 -1,000000 1,000000 0,999988 -0,999997 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -0,996956 0,999998 -0,999996 -1,000000 0,995455 0,016491 0,988900 -0,987930 0,383703 0,986588 0,999996 0,982385 -0,999857 0,988310 0,030341
1,000000 -0,999999 1,000000 -0,999982 0,999983 1,000000 -1,000000 -1,000000 1,000000 0,999983 -0,999994 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -0,995056 0,999999 -0,999993 -1,000000 0,995443 0,018294 0,988873 -0,987799 0,308538 0,986440 0,999996 0,982000 -0,999856 0,988205 0,026920
1,000000 -0,999998 1,000000 -0,999889 0,999890 1,000000 -0,999998 -1,000000 0,999998 0,999955 -0,999972 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -0,990554 0,999997 -0,999913 -1,000000 0,995423 0,019750 0,988873 -0,987678 0,233812 0,986284 0,999996 0,981536 -0,999856 0,988092 0,028775
0,999625 -0,998856 1,000000 -0,950681 0,959479 1,000000 -0,998317 -0,999816 0,998086 0,998779 -0,996062 0,999993 -1,000000 0,999982 -0,999454 -0,999994 -0,919363 0,998424 -0,979557 -0,999978 0,995140 0,002483 0,988194 -0,987261 0,161505 0,985998 0,999996 0,980963 -0,999839 0,987116 0,031295
0,999578 -0,998017 1,000000 -0,965164 0,967425 1,000000 -0,995459 -0,999612 0,996691 0,989884 -0,991364 0,999978 -1,000000 0,999965 -0,999079 -0,999984 -0,906426 0,997616 -0,934325 -0,999953 0,994936 -0,005281 0,988350 -0,987513 0,102542 0,986095 0,999995 0,980119 -0,999831 0,986896 0,027570
