Neuron_0_of_Layer_0 Neuron_1_of_Layer_0 Neuron_2_of_Layer_0 Neuron_3_of_Layer_0 Neuron_4_of_Layer_0 Neuron_5_of_Layer_0 Neuron_6_of_Layer_0 Neuron_7_of_Layer_0 Neuron_8_of_Layer_0 Neuron_9_of_Layer_0 Neuron_10_of_Layer_0 Neuron_11_of_Layer_0 Neuron_12_of_Layer_0 Neuron_13_of_Layer_0 Neuron_14_of_Layer_0 Neuron_15_of_Layer_0 Neuron_16_of_Layer_0 Neuron_17_of_Layer_0 Neuron_18_of_Layer_0 Neuron_19_of_Layer_0 Neuron_20_of_Layer_0 Neuron_21_of_Layer_0 Neuron_22_of_Layer_0 Neuron_23_of_Layer_0 Neuron_24_of_Layer_0 Neuron_25_of_Layer_0 Neuron_26_of_Layer_0 Neuron_27_of_Layer_0 Neuron_28_of_Layer_0 Neuron_29_of_Layer_0 Neuron_30_of_Layer_0 Neuron_31_of_Layer_0 Neuron_32_of_Layer_0 Neuron_33_of_Layer_0 Neuron_34_of_Layer_0 Neuron_35_of_Layer_0 Neuron_36_of_Layer_0 Neuron_37_of_Layer_0 Neuron_38_of_Layer_0 Neuron_39_of_Layer_0 Neuron_40_of_Layer_0 Neuron_41_of_Layer_0 Neuron_42_of_Layer_0 Neuron_43_of_Layer_0 Neuron_44_of_Layer_0 Neuron_45_of_Layer_0 Neuron_46_of_Layer_0 Neuron_47_of_Layer_0 Neuron_48_of_Layer_0 Neuron_49_of_Layer_0 Neuron_0_of_Layer_1 Neuron_1_of_Layer_1 Neuron_2_of_Layer_1 Neuron_3_of_Layer_1 Neuron_4_of_Layer_1 Neuron_5_of_Layer_1 Neuron_6_of_Layer_1 Neuron_7_of_Layer_1 Neuron_8_of_Layer_1 Neuron_9_of_Layer_1 Neuron_10_of_Layer_1 Neuron_11_of_Layer_1 Neuron_12_of_Layer_1 Neuron_13_of_Layer_1 Neuron_14_of_Layer_1 Neuron_15_of_Layer_1 Neuron_16_of_Layer_1 Neuron_17_of_Layer_1 Neuron_18_of_Layer_1 Neuron_19_of_Layer_1 Neuron_0_of_Layer_2 Neuron_1_of_Layer_2 Neuron_2_of_Layer_2 Neuron_3_of_Layer_2 Neuron_4_of_Layer_2 Neuron_5_of_Layer_2 Neuron_6_of_Layer_2 Neuron_7_of_Layer_2 Neuron_8_of_Layer_2 Neuron_9_of_Layer_2 Neuron_0_of_Layer_3
-1,000000 1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 0,999992 -1,000000 -0,009435 -0,801496 0,010183 -0,999995 0,987713 -0,999741 -1,000000 0,955322 0,977337 0,996903 -0,999995 -0,995080 0,179884 0,002955 1,000000 -0,036981 -1,000000 0,001854 0,001876 0,000308 -0,000827 -0,999996 -0,000887 -0,002580 -0,002958 -0,001857 0,001494 5,411952
-1,000000 1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 0,999982 -1,000000 -0,000566 -0,014778 0,001693 -0,999989 0,977422 -0,999549 -0,999999 0,952138 0,951091 0,994995 -0,999988 -0,992234 0,000180 -0,005294 1,000000 -0,004689 -1,000000 0,000073 -0,000012 0,000128 -0,000067 -0,999993 0,000007 -0,000208 -0,000441 -0,000055 0,000180 4,923259
-1,000000 0,999999 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -0,999998 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 0,999997 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 0,999965 -1,000000 -0,007877 -0,001596 0,015175 -0,999977 -0,023586 -0,999222 -0,999997 0,858810 -0,112809 0,988832 -0,999975 -0,978444 -0,005988 -0,005410 0,999999 -0,010212 -1,000000 0,002373 0,006528 0,001406 -0,002967 -0,999931 -0,004678 -0,003422 -0,004106 0,000899 -0,000136 5,579562
-1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 0,999897 -1,000000 -0,015521 -0,020062 0,041760 -0,999911 0,007806 -0,997604 -0,999990 0,838178 -0,151653 0,959774 -0,999923 -0,826016 0,003053 -0,018825 0,999994 -0,021612 -1,000000 -0,004163 -0,003287 -0,002984 0,002721 -0,999734 0,004501 0,011217 0,011429 0,006335 -0,010184 5,631610
-1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -0,998872 1,000000 1,000000 -0,999999 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 0,999775 -0,999998 0,008459 -0,008196 -0,395995 -0,999750 -0,050798 -0,996183 -0,999968 0,133448 0,955362 0,110906 -0,999756 -0,409550 -0,052095 -0,072623 0,999985 -0,125000 -1,000000 0,000358 0,000898 -0,000073 -0,000024 -0,998769 -0,001315 -0,001552 -0,002306 -0,001055 0,001681 5,459033
-0,999997 -0,995403 -0,997418 0,998424 -1,000000 0,999514 -1,000000 -0,065995 0,999954 -1,000000 -1,000000 -1,000000 -1,000000 -0,997425 0,999086 -1,000000 -1,000000 1,000000 0,996109 0,997251 -0,997315 -0,992144 0,999086 -0,997534 0,997027 -0,996243 -0,991072 0,992269 1,000000 0,994754 1,000000 0,988786 -1,000000 -0,997316 0,997922 -0,996919 -0,995185 -1,000000 0,999635 -0,999946 -0,996172 1,000000 0,999966 0,992656 0,997936 0,999857 -0,999353 1,000000 1,000000 -0,999835 0,999970 0,997505 -0,999859 0,732310 -0,064917 0,037761 -0,995461 0,005045 -0,971704 -0,998563 0,990090 0,973208 -0,023559 -0,996883 -0,229275 -0,080944 0,043386 0,999531 -0,495332 -0,999988 0,004604 0,001724 0,000611 -0,002379 -0,990785 0,009633 -0,000538 -0,001302 -0,001795 -0,002974 5,374390
-1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 0,999900 0,993056 -0,999707 -0,259623 0,479216 0,995355 -0,992422 -0,808517 0,510068 -0,997660 0,793468 0,982948 -0,183574 -0,995752 0,231303 0,038032 0,051040 0,999090 0,026630 -0,999972 0,000546 0,012496 0,000154 -0,000670 -0,999994 -0,011634 -0,009588 0,003333 0,002266 0,010488 4,964986
-1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 0,999825 0,990327 -0,999518 -0,139072 0,269974 0,992918 -0,989391 -0,696880 0,293017 -0,996486 0,717840 0,975607 -0,094871 -0,993796 0,144379 0,031450 0,040732 0,998596 0,014959 -0,999948 -0,000042 -0,000051 -0,000039 0,000053 -0,999991 -0,000034 0,000076 0,000079 0,000067 -0,000142 5,384193
-1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -0,999999 1,000000 -1,000000 -1,000000 1,000000 0,999999 1,000000 -1,000000 -1,000000 1,000000 -0,999993 0,999962 1,000000 -1,000000 0,999978 1,000000 1,000000 1,000000 -0,999998 -1,000000 -0,999999 -0,999998 -0,999997 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -0,999999 0,999999 1,000000 -1,000000 1,000000 1,000000 -1,000000 0,999705 0,987102 -0,999235 -0,135973 0,232290 0,989650 -0,985782 -0,640011 0,245440 -0,994901 0,655014 0,967591 -0,098146 -0,991281 0,129215 0,044152 0,061558 0,997903 0,010044 -0,999907 -0,000020 -0,000032 0,000001 0,000010 -0,999983 -0,000012 0,000050 0,000070 0,000047 -0,000083 5,318022
-1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 0,999998 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 0,999520 0,983106 -0,998820 -0,143398 0,212862 0,985259 -0,981211 -0,588838 0,222397 -0,992776 0,585574 0,957274 -0,113369 -0,988008 0,121811 0,059230 0,091083 0,996949 0,004850 -0,999839 -0,000043 -0,000047 -0,000042 0,000058 -0,999968 -0,000036 0,000071 0,000089 0,000072 -0,000143 5,343947
-1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 0,999239 0,974948 -0,998213 -0,045357 0,044256 0,977051 -0,971027 -0,175403 0,051486 -0,989353 0,139834 0,919609 -0,045700 -0,982120 0,032767 0,025539 0,050593 0,995547 -0,003906 -0,999732 0,000115 0,000273 0,000056 -0,000085 -0,999939 -0,000619 -0,000441 0,000220 0,000062 0,000087 5,572643
-1,000000 -1,000000 -0,999977 0,999996 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -0,998879 0,999997 -1,000000 -1,000000 1,000000 0,999820 1,000000 -0,999995 -1,000000 0,999997 -0,999935 0,999877 1,000000 -1,000000 0,999226 1,000000 1,000000 1,000000 -0,999990 -1,000000 -0,999971 0,999998 -0,999990 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -0,999988 0,999959 1,000000 -0,999997 1,000000 1,000000 -1,000000 0,998294 0,958495 -0,995947 -0,151681 0,100815 0,970027 -0,945535 -0,388535 0,322698 -0,977703 -0,056240 0,805331 -0,319284 -0,966556 0,353540 0,033460 0,314844 0,990984 0,104508 -0,999385 0,000405 0,000916 -0,000485 -0,000174 -0,999660 -0,000854 -0,001424 -0,001450 0,000122 0,000239 5,343996
-1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -0,088029 0,057183 0,091713 0,067575 -0,013795 -0,092173 0,994020 -0,050162 -0,035207 0,063314 -0,034690 0,926119 0,074068 0,053425 0,037025 -0,058668 -0,075701 -0,082172 -0,051255 0,076871 0,000015 0,000007 0,000019 -0,000017 -0,000346 0,000024 -0,000018 -0,000031 0,000030 -0,000013 5,404796
-1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 0,004302 0,058280 0,006925 0,045122 -0,016067 -0,031248 0,991166 -0,028638 -0,043291 0,013528 -0,026032 0,920760 0,053818 0,011083 0,003639 -0,030462 -0,049359 -0,012891 -0,035047 -0,035356 0,000067 0,000044 0,000046 -0,000100 -0,000377 0,000351 -0,000137 -0,000295 0,000277 -0,000192 5,606876
-1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 0,091724 0,063585 -0,073611 0,026101 -0,019272 0,023754 0,987542 -0,006886 -0,052347 -0,032503 -0,018221 0,916612 0,036686 -0,028379 -0,028704 -0,005930 -0,026217 0,052560 -0,022154 -0,140996 -0,000035 -0,000030 -0,000024 0,000059 -0,000122 -0,000263 0,000088 0,000158 -0,000184 0,000129 5,168926
-1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 0,168480 0,068389 -0,144304 0,011341 -0,023071 0,072008 0,983207 0,009038 -0,063666 -0,073333 -0,015954 0,912887 0,024712 -0,063277 -0,056632 0,014705 -0,009209 0,111965 -0,011946 -0,232475 0,000204 0,000089 0,000291 -0,000512 -0,001654 0,001652 -0,000452 -0,000953 0,001231 -0,000919 5,417834
-1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -0,999999 -1,000000 1,000000 1,000000 -1,000000 -1,000000 0,999998 1,000000 1,000000 1,000000 1,000000 0,129940 -0,813074 -0,097739 -0,113403 -0,737305 -0,210529 0,999223 -0,686683 0,828614 0,221797 -0,208657 0,975229 -0,546793 0,811382 0,661153 -0,872412 -0,258692 -0,239337 -0,186932 -0,522190 -0,000004 -0,000019 0,000042 0,000005 0,000098 0,000117 0,000029 0,000146 0,000003 0,000032 5,093733
-1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 0,999998 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 0,154121 -0,773086 -0,137648 -0,066856 -0,679493 -0,122155 0,998622 -0,622190 0,781103 0,104425 -0,156379 0,967441 -0,437267 0,754922 0,579260 -0,845958 -0,180216 -0,102565 -0,116870 -0,450353 0,000010 0,000011 -0,000012 -0,000007 -0,000040 -0,000043 0,000004 -0,000037 -0,000005 -0,000017 5,324305
-1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 1,000000 0,195460 -0,723930 -0,171503 -0,055133 -0,649181 -0,109757 0,997662 -0,577522 0,738858 0,068685 -0,147588 0,959476 -0,397401 0,709118 0,525933 -0,817996 -0,170233 -0,049396 -0,115183 -0,473303 0,000026 0,000042 -0,000047 -0,000015 -0,000155 -0,000091 -0,000060 -0,000188 0,000007 -0,000041 5,488909
-0,999941 -0,999992 -1,000000 -0,999997 -0,999986 -0,999998 -1,000000 -0,999930 0,999991 -1,000000 -1,000000 -1,000000 -1,000000 -0,999959 -0,999991 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 0,999611 -0,999944 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -0,999930 1,000000 -1,000000 -1,000000 -0,999595 -1,000000 0,999993 0,999966 -0,999999 -0,999994 0,999399 1,000000 1,000000 0,999996 1,000000 0,234032 -0,669021 -0,203165 -0,044260 -0,618452 -0,097789 0,996176 -0,532292 0,692313 0,034785 -0,139760 0,950589 -0,358629 0,658946 0,471893 -0,787048 -0,161110 0,001250 -0,113474 -0,494523 0,000025 0,000039 -0,000041 -0,000017 -0,000521 -0,000194 -0,000070 -0,000222 0,000008 -0,000043 5,450213
-0,999834 -0,999972 -1,000000 -0,999991 -0,999956 -0,999995 -1,000000 -0,999784 0,999975 -0,999999 -1,000000 -1,000000 -1,000000 -0,999884 -0,999972 -0,999999 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 0,999373 -0,999799 -1,000000 1,000000 1,000000 1,000000 1,000000 -0,999999 -1,000000 1,000000 -0,999819 1,000000 -1,000000 -1,000000 -0,997871 -1,000000 0,999979 0,999903 -0,999996 -0,999983 0,996760 1,000000 0,999999 0,999989 1,000000 0,269219 -0,608254 -0,232186 -0,034092 -0,586925 -0,085448 0,993970 -0,486606 0,641331 0,002257 -0,132649 0,940962 -0,320314 0,604272 0,417365 -0,752652 -0,152367 0,049689 -0,111032 -0,513046 0,000044 0,000088 -0,000156 0,000006 -0,000718 -0,000533 -0,000093 -0,000539 -0,000023 -0,000105 5,549314
-1,000000 -1,000000 -1,000000 -1,000000 -0,999972 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -0,999999 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -0,497714 -0,011069 -0,049434 -0,010502 -0,140294 0,007626 0,987135 -0,038228 0,201416 -0,005083 0,073058 -0,059942 -0,032083 0,281310 0,102226 -0,286366 0,018245 0,097124 0,113712 0,289760 -0,004878 -0,010084 0,029875 -0,002558 0,015177 0,087382 0,003275 0,088267 0,012285 0,019014 5,355059
-1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -0,166608 0,002610 0,167064 -0,072227 -0,056556 0,044594 0,976410 -0,002686 0,033789 -0,154523 -0,084970 0,201995 0,095961 0,017559 0,080841 -0,115461 -0,038628 0,084143 0,030032 0,011590 -0,000017 -0,000028 0,000061 0,000008 0,000064 0,000126 0,000008 0,000186 0,000011 0,000050 5,515325
-1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -0,132238 0,074179 0,110709 -0,059976 -0,028748 0,047442 0,969695 0,024535 -0,010893 -0,160077 -0,058755 0,312794 0,103828 -0,053312 0,053428 -0,044110 -0,044740 0,116196 0,054285 -0,035282 0,000017 0,000017 -0,000014 -0,000016 -0,000184 -0,000049 -0,000000 -0,000094 0,000007 -0,000035 5,352696
-1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 0,061100 0,203712 -0,073140 -0,028059 0,330403 0,072805 0,704451 0,105499 -0,194591 0,021935 -0,033174 0,730470 0,158685 -0,206455 -0,105793 0,543816 -0,095157 0,072864 0,117163 -0,163017 -0,000050 -0,000030 0,000044 0,000034 -0,003623 -0,000156 0,000006 0,000361 -0,000060 0,000107 5,065469
-1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 0,097281 0,212559 -0,104426 -0,018818 0,288914 0,061261 0,816174 0,108550 -0,192021 -0,004074 -0,033389 0,705619 0,150138 -0,203605 -0,118995 0,504245 -0,088432 0,100943 0,092687 -0,194883 -0,000048 -0,000035 0,000056 0,000021 -0,001635 -0,000080 0,000007 0,000398 -0,000046 0,000102 5,271429
-1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -0,043628 0,253872 -0,067822 -0,009857 0,488335 0,052857 -0,997652 0,139440 -0,274956 -0,074705 0,005858 0,919452 0,200808 -0,273892 -0,156330 0,849594 -0,084012 0,096390 0,071391 0,150488 -0,000128 -0,000133 0,000175 0,000112 -0,001195 -0,000022 0,000091 0,001529 -0,000096 0,000264 5,162391
-1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -1,000000 -1,000000 -1,000000 -1,000000 1,000000 -1,000000 1,000000 -1,000000 -1,000000 1,000000 1,000000 1,000000 1,000000 -0,179744 0,019162 0,089592 -0,004178 0,063560 -0,003920 -0,983025 0,020704 -0,031753 0,035743 -0,001327 0,919945 0,019989 -0,016378 -0,021368 0,859677 -0,008519 -0,048633 0,000809 0,354116 -0,000404 -0,000316 0,000505 0,000157 0,002030 0,000773 -0,000202 0,003951 -0,000124 0,000764 5,258394
