Neuron_0_of_Layer_0 Neuron_1_of_Layer_0 Neuron_0_of_Layer_1
-0,000214 1,016503 -0,002524
-0,000215 1,016086 -0,002515
-0,000217 1,015669 -0,002507
-0,011648 1,176962 -0,004320
-0,002995 -0,001098 1,000089
-0,000221 1,014429 -0,002480
-0,000222 1,014018 -0,002471
0,842744 -0,002724 -0,001853
0,842492 -0,002728 -0,001848
-0,011655 1,172959 -0,004245
-0,000227 1,012389 -0,002436
0,841738 -0,002740 -0,001836
-0,003015 -0,001150 1,000087
-0,011660 1,170335 -0,004195
0,840989 -0,002752 -0,001824
-0,011663 1,169036 -0,004171
-0,011664 1,168390 -0,004159
-0,000236 1,009593 -0,002377
-0,000237 1,009199 -0,002369
-0,003032 -0,001195 1,000085
-0,003034 -0,001202 1,000085
-0,000241 1,008025 -0,002344
0,839017 -0,002783 -0,001792
-0,011673 1,163926 -0,004076
-0,000245 1,006863 -0,002319
-0,003046 -0,001233 1,000084
-0,003049 -0,001239 1,000083
-0,011678 1,161421 -0,004029
-0,003053 -0,001252 1,000083
0,837321 -0,002810 -0,001764
0,837081 -0,002814 -0,001760
0,836841 -0,002817 -0,001756
-0,003063 -0,001276 1,000082
-0,000256 1,003446 -0,002247
-0,011686 1,157117 -0,003950
0,835888 -0,002832 -0,001741
-0,003072 -0,001300 1,000081
-0,000261 1,001961 -0,002215
-0,003077 -0,001312 1,000080
0,834943 -0,002847 -0,001725
-0,000264 1,000860 -0,002192
-0,003084 -0,001330 1,000080
-0,000267 1,000132 -0,002177
-0,000268 0,999770 -0,002169
-0,000269 0,999409 -0,002162
-0,000270 0,999050 -0,002154
-0,000271 0,998691 -0,002146
-0,000272 0,998334 -0,002139
-0,000274 0,997978 -0,002131
-0,003102 -0,001377 1,000078
-0,011704 1,147640 -0,003775
-0,003107 -0,001388 1,000077
-0,011707 1,146489 -0,003754
0,831703 -0,002896 -0,001673
-0,011709 1,145346 -0,003733
-0,003116 -0,001411 1,000077
-0,011711 1,144211 -0,003712
0,830796 -0,002910 -0,001658
0,830570 -0,002914 -0,001654
-0,003125 -0,001433 1,000076
0,830121 -0,002920 -0,001647
-0,003129 -0,001444 1,000075
0,829673 -0,002927 -0,001640
-0,003134 -0,001455 1,000075
-0,003136 -0,001461 1,000075
0,829006 -0,002937 -0,001629
-0,000294 0,991766 -0,002001
0,828563 -0,002944 -0,001622
-0,011725 1,137547 -0,003590
0,828122 -0,002950 -0,001615
-0,011727 1,136461 -0,003571
0,827684 -0,002957 -0,001608
-0,011729 1,135382 -0,003551
-0,011730 1,134845 -0,003541
-0,000303 0,989121 -0,001946
0,826812 -0,002970 -0,001594
0,826596 -0,002973 -0,001590
-0,000307 0,988147 -0,001926
-0,011735 1,132185 -0,003493
-0,011736 1,131658 -0,003483
-0,000310 0,987182 -0,001906
-0,003172 -0,001552 1,000071
0,825306 -0,002992 -0,001569
-0,000313 0,986226 -0,001886
-0,000314 0,985910 -0,001880
-0,003181 -0,001572 1,000070
-0,003183 -0,001577 1,000070
-0,011745 1,127501 -0,003408
-0,003187 -0,001587 1,000070
0,823823 -0,003014 -0,001545
0,823613 -0,003017 -0,001542
-0,000322 0,983724 -0,001834
-0,011750 1,124956 -0,003362
-0,003197 -0,001613 1,000069
0,822778 -0,003029 -0,001528
-0,003202 -0,001623 1,000068
-0,000327 0,982192 -0,001803
-0,000328 0,981889 -0,001796
-0,003208 -0,001638 1,000068
-0,000330 0,981285 -0,001784
-0,000331 0,980984 -0,001778
-0,000332 0,980685 -0,001772
-0,011760 1,119982 -0,003273
-0,003218 -0,001662 1,000067
-0,011762 1,119005 -0,003255
0,820519 -0,003062 -0,001492
-0,000337 0,979201 -0,001741
-0,003226 -0,001681 1,000066
-0,003228 -0,001686 1,000066
0,819711 -0,003074 -0,001479
-0,003232 -0,001696 1,000066
-0,003234 -0,001700 1,000065
-0,000344 0,977452 -0,001705
-0,003238 -0,001710 1,000065
-0,000346 0,976876 -0,001693
-0,011773 1,113740 -0,003161
0,818315 -0,003093 -0,001456
-0,003246 -0,001728 1,000064
-0,003248 -0,001733 1,000064
0,817723 -0,003102 -0,001447
-0,000352 0,975171 -0,001658
-0,011779 1,110942 -0,003111
-0,011780 1,110481 -0,003102
-0,003257 -0,001756 1,000063
-0,003259 -0,001761 1,000063
-0,000357 0,973774 -0,001630
0,816357 -0,003121 -0,001425
0,816164 -0,003124 -0,001422
0,815971 -0,003127 -0,001418
-0,000360 0,972672 -0,001607
-0,003271 -0,001788 1,000062
-0,000362 0,972126 -0,001596
-0,000363 0,971855 -0,001590
-0,000364 0,971584 -0,001585
-0,011792 1,105052 -0,003006
0,814632 -0,003146 -0,001397
-0,003282 -0,001814 1,000061
-0,011795 1,103725 -0,002982
-0,000369 0,970243 -0,001558
-0,000370 0,969977 -0,001552
-0,000371 0,969713 -0,001547
0,813501 -0,003161 -0,001379
-0,000373 0,969185 -0,001536
0,813128 -0,003167 -0,001373
-0,003297 -0,001849 1,000060
-0,011802 1,100245 -0,002921
-0,011803 1,099816 -0,002913
-0,011804 1,099388 -0,002905
0,812201 -0,003179 -0,001358
-0,003306 -0,001870 1,000059
-0,011807 1,098112 -0,002883
-0,011807 1,097689 -0,002875
-0,011808 1,097267 -0,002868
-0,003313 -0,001887 1,000058
-0,000384 0,966090 -0,001473
-0,011811 1,096010 -0,002846
0,810738 -0,003200 -0,001334
0,810557 -0,003202 -0,001331
-0,003322 -0,001908 1,000057
-0,000389 0,964833 -0,001448
0,810017 -0,003209 -0,001323
-0,003327 -0,001920 1,000057
-0,000392 0,964089 -0,001432
-0,003331 -0,001928 1,000057
-0,000393 0,963596 -0,001422
0,809124 -0,003222 -0,001308
-0,003336 -0,001940 1,000056
0,808770 -0,003226 -0,001303
-0,011823 1,090689 -0,002752
-0,003341 -0,001952 1,000056
-0,003343 -0,001956 1,000056
-0,003345 -0,001960 1,000055
-0,011826 1,089092 -0,002724
-0,003348 -0,001968 1,000055
-0,000402 0,961178 -0,001374
-0,011829 1,087906 -0,002703
0,807194 -0,003248 -0,001277
-0,003355 -0,001984 1,000055
0,806848 -0,003253 -0,001272
-0,000407 0,959996 -0,001350
-0,003360 -0,001995 1,000054
-0,000409 0,959529 -0,001340
-0,000409 0,959296 -0,001336
0,805990 -0,003264 -0,001258
-0,000411 0,958833 -0,001326
-0,011837 1,084029 -0,002636
0,805479 -0,003271 -0,001250
-0,000414 0,958143 -0,001312
-0,003374 -0,002026 1,000053
-0,011841 1,082510 -0,002609
-0,000416 0,957459 -0,001299
-0,003379 -0,002037 1,000053
0,804469 -0,003284 -0,001234
-0,003382 -0,002044 1,000052
-0,011845 1,080635 -0,002576
-0,003385 -0,002052 1,000052
-0,003387 -0,002055 1,000052
-0,011847 1,079523 -0,002557
-0,000423 0,955666 -0,001263
-0,000424 0,955445 -0,001258
-0,003394 -0,002070 1,000051
0,802977 -0,003304 -0,001210
-0,011851 1,077690 -0,002525
-0,000427 0,954568 -0,001241
0,802487 -0,003311 -0,001202
-0,000429 0,954133 -0,001232
-0,000430 0,953916 -0,001228
0,801999 -0,003317 -0,001194
-0,011856 1,075526 -0,002488
-0,000432 0,953271 -0,001215
0,801515 -0,003324 -0,001186
-0,003411 -0,002109 1,000050
-0,011859 1,074104 -0,002463
-0,000435 0,952419 -0,001198
0,800875 -0,003332 -0,001176
-0,011862 1,073048 -0,002445
-0,011863 1,072698 -0,002439
-0,011863 1,072349 -0,002433
-0,000439 0,951368 -0,001177
-0,000440 0,951160 -0,001173
0,799924 -0,003344 -0,001161
-0,000442 0,950746 -0,001164
-0,003429 -0,002148 1,000048
-0,003430 -0,002151 1,000048
-0,000444 0,950128 -0,001152
-0,011870 1,069592 -0,002385
0,798986 -0,003357 -0,001146
-0,000447 0,949517 -0,001140
0,798676 -0,003361 -0,001141
0,798521 -0,003363 -0,001138
-0,011873 1,067901 -0,002356
-0,011874 1,067565 -0,002350
0,798060 -0,003369 -0,001131
-0,003445 -0,002185 1,000047
-0,000452 0,948110 -0,001112
-0,011877 1,066233 -0,002327
-0,011878 1,065902 -0,002321
-0,000454 0,947516 -0,001100
-0,003453 -0,002201 1,000046
-0,000456 0,947123 -0,001092
0,796844 -0,003384 -0,001112
-0,011882 1,064262 -0,002293
-0,011883 1,063937 -0,002288
-0,011883 1,063612 -0,002282
-0,000460 0,946151 -0,001073
0,796095 -0,003394 -0,001100
-0,003465 -0,002227 1,000045
-0,003466 -0,002230 1,000045
0,795650 -0,003399 -0,001093
-0,000464 0,945193 -0,001054
-0,000464 0,945003 -0,001050
-0,003472 -0,002243 1,000045
-0,011890 1,060734 -0,002233
-0,011891 1,060418 -0,002227
-0,003476 -0,002252 1,000044
-0,003478 -0,002255 1,000044
-0,000469 0,943874 -0,001028
0,794330 -0,003416 -0,001072
-0,000470 0,943503 -0,001020
-0,003484 -0,002268 1,000044
0,793896 -0,003422 -0,001065
0,793752 -0,003424 -0,001062
0,793608 -0,003425 -0,001060
-0,000474 0,942583 -0,001002
0,793322 -0,003429 -0,001055
0,793179 -0,003431 -0,001053
0,793037 -0,003433 -0,001051
0,792894 -0,003434 -0,001049
-0,000477 0,941677 -0,000984
-0,011902 1,055490 -0,002143
-0,000479 0,941318 -0,000977
0,792329 -0,003441 -0,001040
0,792188 -0,003443 -0,001037
-0,003503 -0,002310 1,000042
0,791908 -0,003447 -0,001033
-0,011906 1,053697 -0,002113
-0,000483 0,940254 -0,000956
-0,000484 0,940079 -0,000953
-0,000485 0,939904 -0,000949
-0,011909 1,052518 -0,002093
-0,011910 1,052225 -0,002088
-0,000487 0,939381 -0,000939
-0,003516 -0,002336 1,000041
0,790661 -0,003462 -0,001013
0,790524 -0,003464 -0,001011
-0,011913 1,050773 -0,002063
0,790251 -0,003467 -0,001007
-0,003523 -0,002351 1,000041
-0,011915 1,049912 -0,002048
-0,011916 1,049626 -0,002044
-0,003527 -0,002359 1,000040
-0,003528 -0,002362 1,000040
-0,011918 1,048774 -0,002029
-0,011919 1,048492 -0,002024
0,789170 -0,003481 -0,000989
-0,003533 -0,002373 1,000040
-0,003535 -0,002376 1,000040
0,788770 -0,003486 -0,000983
-0,000498 0,936507 -0,000882
0,788504 -0,003489 -0,000979
-0,011923 1,046536 -0,001991
-0,011924 1,046259 -0,001987
-0,000501 0,935851 -0,000869
-0,000502 0,935689 -0,000866
0,787845 -0,003497 -0,000968
-0,000503 0,935364 -0,000860
0,787584 -0,003500 -0,000964
-0,003549 -0,002406 1,000039
-0,000505 0,934882 -0,000850
0,787194 -0,003505 -0,000958
-0,003553 -0,002414 1,000038
-0,000507 0,934403 -0,000841
-0,003555 -0,002419 1,000038
-0,000508 0,934086 -0,000835
-0,003558 -0,002425 1,000038
-0,003559 -0,002427 1,000038
0,786293 -0,003516 -0,000944
-0,000511 0,933458 -0,000823
-0,000512 0,933302 -0,000819
-0,003564 -0,002438 1,000037
-0,011936 1,041147 -0,001900
-0,003567 -0,002443 1,000037
0,785532 -0,003525 -0,000932
0,785406 -0,003527 -0,000930
-0,011939 1,040104 -0,001883
0,785155 -0,003530 -0,000926
-0,011940 1,039586 -0,001874
0,784905 -0,003533 -0,000922
0,784780 -0,003534 -0,000920
-0,011942 1,038815 -0,001861
-0,011942 1,038560 -0,001857
0,784408 -0,003539 -0,000914
-0,011944 1,038051 -0,001848
-0,011944 1,037797 -0,001844
-0,000522 0,930866 -0,000772
-0,011945 1,037292 -0,001836
-0,011946 1,037040 -0,001831
-0,000524 0,930422 -0,000763
-0,003587 -0,002486 1,000036
0,783428 -0,003550 -0,000898
0,783307 -0,003552 -0,000896
-0,000526 0,929835 -0,000752
0,783065 -0,003555 -0,000892
0,782944 -0,003556 -0,000890
-0,000528 0,929399 -0,000743
-0,003596 -0,002504 1,000035
-0,011952 1,034561 -0,001790
0,782464 -0,003562 -0,000883
-0,000530 0,928824 -0,000732
-0,003601 -0,002513 1,000035
-0,000532 0,928539 -0,000727
-0,011955 1,033346 -0,001770
0,781871 -0,003569 -0,000873
-0,003605 -0,002523 1,000034
-0,011957 1,032624 -0,001758
-0,011957 1,032385 -0,001754
0,781400 -0,003575 -0,000866
-0,000536 0,927554 -0,000707
-0,011959 1,031671 -0,001742
-0,000537 0,927276 -0,000702
-0,000537 0,927137 -0,000699
-0,011961 1,030963 -0,001730
-0,011961 1,030728 -0,001726
-0,000539 0,926724 -0,000691
-0,000540 0,926588 -0,000689
0,780356 -0,003587 -0,000849
-0,000541 0,926315 -0,000683
0,780127 -0,003589 -0,000846
-0,011965 1,029332 -0,001703
-0,003624 -0,002560 1,000033
-0,011966 1,028872 -0,001695
-0,000544 0,925640 -0,000670
0,779558 -0,003596 -0,000837
-0,011968 1,028186 -0,001684
-0,011968 1,027958 -0,001680
0,779220 -0,003600 -0,000831
-0,011969 1,027505 -0,001672
0,778996 -0,003603 -0,000828
-0,000548 0,924712 -0,000652
-0,003635 -0,002583 1,000032
-0,011972 1,026605 -0,001657
-0,011972 1,026382 -0,001654
-0,003638 -0,002589 1,000032
-0,003639 -0,002592 1,000032
0,778218 -0,003612 -0,000816
0,778108 -0,003613 -0,000814
-0,011975 1,025274 -0,001635
-0,000553 0,923544 -0,000630
-0,003645 -0,002603 1,000031
0,777670 -0,003618 -0,000807
-0,003647 -0,002607 1,000031
-0,003648 -0,002609 1,000031
-0,011978 1,023963 -0,001614
0,777235 -0,003623 -0,000800
